Time,X_o,Y_o,Z
9610.34666666667,-421606.471324688,4761246.11815494,0.840572577543552
9620.19333333333,-421566.081089464,4761289.97022252,0.830821408859916
9630.04,-421525.704020512,4761333.8076458,0.842644996479788
9639.88666666667,-421488.369738766,4761374.18010339,0.834316702080806
9649.73333333333,-421451.036102593,4761414.55212604,0.835691498360815
9659.58,-421413.703112007,4761454.92371374,0.843041262028147
9669.42666666667,-421376.370767018,4761495.29486649,0.826610525423042
9679.27333333333,-421339.03906764,4761535.66558428,0.832426430794928
9689.12,-421301.708013885,4761576.0358671,0.821246944673036
9698.96666666667,-421264.377605766,4761616.40571496,0.828875077954416
9708.81333333333,-421227.047843294,4761656.77512786,0.795637427250657
9718.66,-421189.718726481,4761697.14410578,0.816834331528343
9728.50666666667,-421152.390255341,4761737.51264872,0.827259124258421
9738.35333333333,-421115.062429886,4761777.88075669,0.812961645483625
9748.2,-421077.735250127,4761818.24842967,0.81946859316685
9758.04666666667,-421040.408716078,4761858.61566766,0.813798809822935
9767.89333333333,-421003.082827751,4761898.98247066,0.827068589202814
9777.74,-420965.757585157,4761939.34883867,0.825282079034183
9787.58666666667,-420918.976715561,4761990.01397323,0.826370923584661
9797.43333333333,-420869.379992074,4762043.74641535,0.82201509856586
9807.28,-420819.784410561,4762097.47808665,0.812301207158217
9817.12666666667,-420770.189971051,4762151.20898712,0.821108398054495
9826.97333333333,-420720.596673573,4762204.93911674,0.804584010052765
9836.82,-420671.004518155,4762258.66847552,0.814306936591235
9846.66666666667,-420621.413504828,4762312.39706343,0.824556281629463
9856.51333333333,-420571.823633619,4762366.12488048,0.804456707613625
9866.36,-420522.234904557,4762419.85192665,0.818325004783063
9876.20666666667,-420472.647317673,4762473.57820194,0.838423305494435
9886.05333333333,-420423.060872994,4762527.30370633,0.830417392672713
9895.9,-420375.951725181,4762578.48088188,0.819517602357616
9905.74666666667,-420331.343296885,4762627.08557089,0.816244289720884
9915.59333333333,-420286.735797466,4762675.68962891,0.807250050309283
9925.44,-420242.129226946,4762724.29305592,0.816851606964007
9935.28666666667,-420197.523585347,4762772.89585192,0.818319393025897
9945.13333333333,-420152.918872688,4762821.4980169,0.812870986412037
9954.98,-420108.315088993,4762870.09955085,0.813498308262904
9964.82666666667,-420063.712234282,4762918.70045377,0.808576577809401
9974.67333333333,-420019.110308576,4762967.30072565,0.821210515157831
9984.52,-419974.509311896,4763015.90036649,0.824991140953713
9994.36666666667,-419929.909244265,4763064.49937628,0.795653552499412
10004.2133333333,-419885.310105703,4763113.09775501,0.816660980889904
10014.06,-419840.711896231,4763161.69550267,0.819956857274897
10023.9066666667,-419796.114615871,4763210.29261926,0.799273936676818
10033.7533333333,-419751.518264645,4763258.88910477,0.812920107574545
10043.6,-419706.922842573,4763307.4849592,0.807251576571477
10053.4466666667,-419662.328349676,4763356.08018254,0.812152968970432
10063.2933333333,-419617.734785976,4763404.67477477,0.826282857171077
10073.14,-419573.142151495,4763453.26873591,0.820950594834488
10082.9866666667,-419528.550446253,4763501.86206593,0.831954308913142
10092.8333333333,-419483.959670272,4763550.45476483,0.819766081943553
10102.68,-419439.369823573,4763599.04683261,0.807876306739413
10112.5266666667,-419394.780906177,4763647.63826925,0.829878538854778
10122.3733333333,-419350.192918106,4763696.22907476,0.803898674151858
10132.22,-419309.463092129,4763740.65415077,0.802542554159481
10142.0666666667,-419272.152782017,4763781.38706833,0.800452856923969
10151.9133333333,-419234.843123678,4763822.11954234,0.827357767439073
10161.76,-419197.534117125,4763862.85157279,0.806332779029545
10171.6066666667,-419160.225762369,4763903.58315969,0.802518538194289
10181.4533333333,-419122.918059425,4763944.31430304,0.819684537114264
10191.3,-419085.611008304,4763985.04500282,0.791082533158839
10201.1466666667,-419048.304609018,4764025.77525903,0.811824870851213
10210.9933333333,-419010.998861581,4764066.50507167,0.804391542256028
10220.84,-418973.693766005,4764107.23444073,0.797443527215038
10230.6866666667,-418936.389322302,4764147.96336622,0.795523807666441
10240.5333333333,-418899.085530485,4764188.69184812,0.80459103784442
10250.38,-418861.782390565,4764229.41988644,0.813418467169402
10260.2266666667,-418824.479902557,4764270.14748116,0.799198036130885
10270.0733333333,-418779.702719488,4764319.19554462,0.793642042226468
10279.92,-418730.28219236,4764373.41263112,0.813022735948105
10289.7666666667,-418680.862814234,4764427.62893145,0.802658154902332
10299.6133333333,-418631.444585138,4764481.84444561,0.816484596960012
10309.46,-418582.027505103,4764536.05917358,0.80614170939689
10319.3066666667,-418532.611574157,4764590.27311537,0.804634462264859
10329.1533333333,-418483.19679233,4764644.48627095,0.800396938125349
10339,-418433.783159651,4764698.69864032,0.797257222389135
10348.8466666667,-418384.370676148,4764752.91022347,0.797880186455639
10358.6933333333,-418334.959341852,4764807.12102039,0.781805171408228
10368.54,-418287.865041116,4764858.64193675,0.793557039377529
10378.3866666667,-418253.263283888,4764895.65749767,0.775218439340204
10388.2333333333,-418218.662078498,4764932.67269199,0.802762487109366
10398.08,-418184.061424956,4764969.68751973,0.793144729302901
10407.9266666667,-418149.461323271,4765006.70198086,0.765577528227475
10417.7733333333,-418114.861773453,4765043.7160754,0.788536312556009
10427.62,-418080.262775512,4765080.72980333,0.809869791806429
10437.4666666667,-418045.664329457,4765117.74316466,0.81645148398506
10447.3133333333,-418011.066435298,4765154.75615938,0.792979887603744
10457.16,-417976.469093045,4765191.76878748,0.803910923666117
10467.0066666667,-417941.872302707,4765228.78104897,0.793572205651931
10476.8533333333,-417907.276064294,4765265.79294385,0.804660015487717
10486.7,-417872.680377816,4765302.8044721,0.786975240509799
10496.5466666667,-417838.085243283,4765339.81563373,0.793527530639807
10506.3933333333,-417803.490660703,4765376.82642874,0.788113835843066
10516.24,-417768.896630088,4765413.83685711,0.799641322962932
10526.0866666667,-417721.513528274,4765465.2850336,0.792513143158981
10535.9333333333,-417626.570549253,4765570.42445327,0.786201651252216
10545.78,-417531.631850187,4765675.56091387,0.780839805758763
10555.6266666667,-417482.810273771,4765730.0706948,0.772361518566541
10565.4733333333,-417440.511134759,4765777.4204242,0.790164709896621
10575.32,-417398.212853138,4765824.76955335,0.800043964936182
